track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
0.035118735415828585,0.1374716654302362,3.0,2022.0,12.0,2.0,6036.0,88.0,113.0,149.0,0.19716657842338303,23.0,0.4182656806647675,98.0,0.12605861358811957,0.7549735174081313,71.0,17.0,61.0,36.0,0.0,8.0,5.0
0.03672794274111934,0.02988495957853252,1.0,2022.0,10.0,21.0,9082.0,56.0,242.0,142.0,0.198238717779096,9.0,0.42269752630710516,97.0,0.8835600264377235,0.41569916264986617,64.0,51.0,63.0,12.0,0.0,19.0,5.0
0.03756263040874714,0.138711149606169,2.0,2023.0,2.0,23.0,4284.0,49.0,115.0,123.0,0.19877454582836304,18.0,0.42335616987242186,180.0,0.861927840486181,0.6693843101423188,72.0,61.0,63.0,67.0,0.0,9.0,28.0
0.038287799802917584,0.1399891191746441,2.0,2023.0,4.0,7.0,672.0,34.0,19.0,108.0,0.2109356261834194,9.0,0.4248597835616068,150.0,0.5703981232817816,0.058757834440600856,61.0,39.0,73.0,37.0,0.0,11.0,3.0
0.04009962474172487,0.015264779989694343,1.0,2014.0,1.0,1.0,11434.0,53.0,154.0,123.0,0.21540981550179364,2.0,0.4261791950924159,96.0,0.2645949854427803,0.032076920193761314,75.0,57.0,68.0,9.0,0.0,13.0,6.0
0.04129426646898091,0.027098257845150582,1.0,2014.0,1.0,1.0,7830.0,42.0,94.0,111.0,0.2168507348729305,4.0,0.4267649644491928,95.0,0.43467867152315715,0.10724644097499285,60.0,48.0,79.0,0.0,0.0,12.0,4.0
0.0427805215988964,0.11525832672999557,1.0,2023.0,5.0,19.0,584.0,28.0,16.0,159.0,0.15730623894238116,6.0,0.42898265392055157,125.0,0.3085134828559517,0.8904706108602725,79.0,96.0,85.0,27.0,0.0,11.0,6.0
0.043238351016054326,0.14143535150594386,2.0,2023.0,2.0,10.0,692.0,25.0,10.0,107.0,0.23767935092109468,3.0,0.4313657356216236,144.0,0.3576305879867132,0.7315934332148584,56.0,84.0,65.0,23.0,0.0,10.0,6.0
0.044645362604875116,0.14347468280261214,2.0,2018.0,10.0,9.0,24094.0,78.0,372.0,117.0,0.2383844020197275,4.0,0.43295441357296394,90.0,0.4845156489406527,0.5431682772334246,76.0,91.0,50.0,54.0,0.0,7.0,5.0
0.04567019794596028,0.14569526761512175,2.0,2022.0,8.0,26.0,12482.0,80.0,291.0,184.0,0.2398766376668077,45.0,0.43604703244571746,128.0,0.7441511901863337,0.9949938260235511,56.0,38.0,97.0,4.0,0.0,35.0,4.0
0.046638124261428514,0.1460996947138763,3.0,2017.0,7.0,21.0,13387.0,64.0,77.0,58.0,0.2402036038873433,1.0,0.4371725107113074,79.0,0.5953691680534374,0.2433548138286115,56.0,58.0,56.0,37.0,0.0,11.0,10.0
0.04867313590226731,0.14827076734084121,1.0,2020.0,11.0,27.0,3372.0,19.0,65.0,48.0,0.24296074419792282,1.0,0.4381030841682066,122.0,0.3129923323311208,0.5019418129714078,67.0,49.0,64.0,10.0,0.0,10.0,3.0
0.050337943135413295,0.14853098064197995,1.0,2016.0,11.0,24.0,2483.0,59.0,68.0,21.0,0.2057413586148328,0.0,0.43985359598352125,134.0,0.1938296994825151,0.7047516234545602,59.0,51.0,52.0,9.0,0.0,15.0,7.0
0.05237871656502885,0.16705847887440578,2.0,2016.0,9.0,21.0,29536.0,79.0,281.0,137.0,0.2450431217741909,1.0,0.44070458466293505,186.0,0.7933900102508965,0.11976263367313972,68.0,49.0,59.0,16.0,0.0,13.0,28.0
0.05322139409947438,0.16869491229954575,2.0,2023.0,2.0,24.0,3408.0,47.0,87.0,86.0,0.24543583093131563,1.0,0.4427173336858585,67.0,0.16461738886967486,0.8622818803020893,53.0,50.0,53.0,23.0,0.0,44.0,7.0
0.05471767683831425,0.16926151317655908,3.0,2023.0,6.0,2.0,1298.0,38.0,44.0,64.0,0.24946251259667526,10.0,0.44965156649269417,106.0,0.9169110901757906,0.636544182048499,72.0,17.0,64.0,7.0,0.0,10.0,5.0
0.056246979693861866,0.1714128826609211,3.0,2023.0,4.0,6.0,4277.0,66.0,145.0,111.0,0.25489762662522103,11.0,0.450305365523928,128.0,0.8138101444813965,0.43086863934865915,60.0,23.0,91.0,0.0,0.0,12.0,3.0
0.05651836890152331,0.17224788284589262,1.0,2023.0,2.0,24.0,1133.0,39.0,14.0,71.0,0.0898181661536587,10.0,0.45426472425785214,107.0,0.5430870398429865,0.5665102138644957,92.0,55.0,70.0,18.0,0.0,15.0,7.0
0.05794259292989755,0.1744630106519319,1.0,2023.0,6.0,15.0,2259.0,59.0,0.0,0.0,0.2551768944112645,17.0,0.39850606206922545,130.0,0.7892373133687176,0.7182381631142121,67.0,96.0,88.0,12.0,19.0,8.0,4.0
0.05985383414162028,0.17526394276648902,1.0,2023.0,2.0,24.0,2649.0,42.0,67.0,79.0,0.24954421412085212,1.0,0.45486065419653965,137.0,0.7877531098899093,0.9980576127022007,64.0,88.0,72.0,51.0,0.0,17.0,5.0
0.060049253356959126,0.17737799531589035,1.0,2022.0,5.0,26.0,6804.0,45.0,139.0,111.0,0.08025076114892132,15.0,0.45730030921392945,125.0,0.7620721741219154,0.8694491956542338,84.0,85.0,68.0,58.0,0.0,22.0,4.0
0.062014373319299224,0.1780551030980695,2.0,2023.0,5.0,4.0,731.0,15.0,27.0,17.0,0.2574182466534469,4.0,0.4588210172742377,130.0,0.03422068096872047,0.2834219430601624,86.0,59.0,96.0,50.0,1.0,9.0,5.0
0.06277575811671805,0.180041824999492,2.0,2023.0,2.0,3.0,5184.0,41.0,154.0,84.0,0.2626595939799007,14.0,0.4624181309767717,133.0,0.257591929511104,0.05695062113092307,70.0,86.0,81.0,25.0,0.0,25.0,5.0
0.06380943946936285,0.18083421978380101,3.0,2022.0,6.0,24.0,3107.0,39.0,38.0,0.0,0.26857873662737913,0.0,0.1882802320382659,101.0,0.46926815100805874,0.24400857769887485,88.0,72.0,59.0,62.0,0.0,9.0,3.0
0.06598314708460813,0.18211870768954022,2.0,2023.0,3.0,24.0,4053.0,50.0,82.0,121.0,0.0757332248941567,12.0,0.46661272590298036,95.0,0.3116333742694954,0.8127590634635831,77.0,53.0,64.0,74.0,0.0,17.0,14.0
0.0665808748454429,0.18284866558997184,2.0,2022.0,10.0,6.0,4637.0,38.0,63.0,79.0,0.2807216020058989,11.0,0.4483624636720257,98.0,0.09921125456000122,0.9903098904854035,90.0,40.0,59.0,0.0,0.0,10.0,29.0
0.06817971555858791,0.18432202862398386,1.0,1999.0,1.0,1.0,31358.0,43.0,196.0,2.0,0.2842963412738569,5.0,0.26453128590253455,173.0,0.009788455465691083,0.09767119855227467,43.0,28.0,66.0,0.0,0.0,23.0,3.0
0.06954602452842344,0.034457542245196746,1.0,2022.0,10.0,21.0,3818.0,23.0,37.0,55.0,0.11772372249528897,0.0,0.4680944176335091,90.0,0.691949642741428,0.0818719891578249,64.0,10.0,62.0,7.0,0.0,48.0,7.0
0.07073019182972434,0.18568998643992013,1.0,2022.0,12.0,2.0,3506.0,56.0,105.0,64.0,0.284477678497447,8.0,0.4690704723414286,198.0,0.9489654181417965,0.639272692916987,59.0,71.0,42.0,55.0,0.0,10.0,7.0
0.07132812402595419,0.18831940656727209,1.0,2023.0,7.0,14.0,410.0,36.0,36.0,32.0,0.2947045590212784,1.0,0.47001105425859907,140.0,0.1971144002440008,0.2807717409533809,56.0,48.0,73.0,0.0,0.0,35.0,4.0
0.0730865231427322,0.022170923734227785,1.0,2023.0,7.0,7.0,148.0,24.0,32.0,93.0,0.31153053134438724,2.0,0.4785638645946071,82.0,0.6268785277198392,0.4728226112087982,51.0,22.0,53.0,1.0,0.0,15.0,3.0
0.0739997455592766,0.19037913147776023,2.0,2023.0,6.0,23.0,1004.0,35.0,42.0,80.0,0.004725340310494297,3.0,0.49299083444821135,130.0,0.1270712705032519,0.6813615987314325,77.0,84.0,89.0,17.0,0.0,43.0,5.0
0.07573449581646452,0.1916411496279293,1.0,2022.0,7.0,15.0,4511.0,36.0,70.0,58.0,0.25491674574150686,18.0,0.4943202875645539,94.0,0.1668669793793529,0.8167019446180888,51.0,14.0,59.0,65.0,18.0,25.0,3.0
0.07626411721434545,0.19390920915721993,2.0,2022.0,7.0,6.0,8506.0,45.0,94.0,65.0,0.3175984523518114,14.0,0.45334653907397815,128.0,0.5034248053446365,0.18359885081083893,62.0,55.0,78.0,1.0,3.0,23.0,4.0
0.07742140595202587,0.1970005068921824,1.0,2008.0,1.0,1.0,33898.0,62.0,233.0,0.0,0.32058900834812204,9.0,0.2687900253144436,138.0,0.3027875833903398,0.655296396897179,49.0,42.0,62.0,9.0,0.0,11.0,3.0
0.07952215653040637,0.19865648239811218,1.0,2022.0,7.0,17.0,3246.0,23.0,94.0,85.0,0.321948022939649,1.0,0.4959108151987112,132.0,0.8499747845562413,0.2712342083047635,58.0,27.0,48.0,50.0,0.0,12.0,3.0
0.0807710503760597,0.2018381860207785,2.0,2022.0,9.0,22.0,8576.0,42.0,216.0,108.0,0.32334720321041266,26.0,0.5004349057929873,131.0,0.4946585536853684,0.5196179018937556,71.0,24.0,47.0,1.0,0.0,27.0,9.0
0.08160723470811272,0.20302523215556087,2.0,2022.0,12.0,20.0,3618.0,38.0,47.0,74.0,0.3267905363825044,14.0,0.009069308327330548,168.0,0.5762981369701388,0.8454228294110502,78.0,58.0,73.0,5.0,0.0,10.0,7.0
0.08289293917589005,0.20561519920356586,1.0,2023.0,6.0,22.0,370.0,20.0,12.0,16.0,0.3339774285234458,4.0,0.502940398407685,98.0,0.11231274386160123,0.06697880716139831,68.0,40.0,79.0,33.0,0.0,30.0,6.0
0.08380364588264282,0.20609894285039346,1.0,1975.0,1.0,1.0,31123.0,55.0,300.0,65.0,0.33949318503620013,1.0,0.1456664853522162,102.0,0.10165886998145758,0.03999884519661099,48.0,50.0,73.0,43.0,0.0,15.0,4.0
0.08504180708945933,0.20738390272520407,2.0,2022.0,4.0,22.0,2790.0,30.0,60.0,96.0,0.3409039880391396,0.0,0.5039591114209799,101.0,0.9624879680107998,0.10425421854782059,34.0,32.0,57.0,78.0,0.0,20.0,3.0
0.08690914504319143,0.20857147795558412,2.0,2023.0,6.0,23.0,267.0,9.0,9.0,6.0,0.3473926006757657,2.0,0.5052266964073953,130.0,0.3028975975438056,0.08832686000856235,63.0,36.0,34.0,76.0,0.0,35.0,9.0
0.0880447245618122,0.03608014797309142,1.0,2023.0,7.0,7.0,139.0,17.0,16.0,72.0,0.3594461887786828,0.0,0.5156753512933616,142.0,0.4597167597779358,0.15489479331077297,50.0,20.0,64.0,1.0,0.0,12.0,3.0
0.08856343645463213,0.20984364036563066,2.0,2021.0,7.0,9.0,17050.0,36.0,492.0,99.0,0.37719542158151126,31.0,0.270617326866809,170.0,0.1219631024554374,0.3493714849934046,59.0,48.0,76.0,4.0,0.0,10.0,5.0
0.09008253970017115,0.21102993278988627,2.0,2023.0,3.0,3.0,2114.0,44.0,80.0,75.0,0.3819007380328818,11.0,0.5192635348605645,124.0,0.6302757101368588,0.7814686322718412,78.0,70.0,68.0,3.0,1.0,11.0,4.0
0.09108693649679114,0.21235646881442177,2.0,2022.0,5.0,6.0,8870.0,43.0,104.0,120.0,0.3845466343396229,26.0,0.5231757614962834,92.0,0.17944538677064942,0.6023374389723516,91.0,43.0,71.0,9.0,0.0,9.0,8.0
0.092654986369681,0.2143405512697284,1.0,2015.0,6.0,22.0,6060.0,53.0,150.0,148.0,0.385197079291993,22.0,0.5239642643663813,116.0,0.4292617304046429,0.20404025413781945,82.0,40.0,66.0,39.0,51.0,25.0,7.0
0.09346233002571143,0.21519512381686687,2.0,2012.0,6.0,20.0,641.0,50.0,1.0,52.0,0.2966960344667878,0.0,0.5247797495099967,129.0,0.3870310321007453,0.49230095787078554,63.0,84.0,82.0,70.0,8.0,9.0,7.0
0.09534682461570149,0.21647610277170118,1.0,2023.0,3.0,24.0,1446.0,12.0,57.0,97.0,0.39000488930724425,0.0,0.526514729998906,98.0,0.6485437311380543,0.32778143856592756,71.0,67.0,60.0,19.0,0.0,12.0,3.0
0.09642358722488459,0.21738490725806475,1.0,2023.0,3.0,17.0,804.0,25.0,29.0,76.0,0.2025599757700542,0.0,0.5293629602295373,172.0,0.10278382733042153,0.800773120513282,74.0,76.0,76.0,6.0,0.0,10.0,9.0
0.09802190375540999,0.2186887165380721,2.0,2023.0,3.0,17.0,1962.0,38.0,28.0,89.0,0.3933806284193726,5.0,0.42779332815869625,150.0,0.5055507636274328,0.3708109014052481,68.0,14.0,76.0,4.0,0.0,10.0,4.0
0.09825467811624976,0.038665598538268516,1.0,2017.0,11.0,8.0,4875.0,23.0,19.0,45.0,0.4110993941761485,0.0,0.5314113178437874,136.0,0.4145704509645488,0.9305054351822606,62.0,19.0,53.0,11.0,0.0,6.0,4.0
0.09940457358302465,0.2195176421904493,1.0,2020.0,6.0,5.0,31.0,39.0,2.0,107.0,0.3047623034988691,0.0,0.38011281665332486,88.0,0.194003788444209,0.706177785206693,53.0,34.0,47.0,9.0,0.0,83.0,4.0
0.10089951643660702,0.22202705770065456,2.0,2023.0,5.0,12.0,2175.0,23.0,69.0,145.0,0.423054111762153,2.0,0.5422760395531439,143.0,0.9635191022218347,0.36869307591247763,83.0,69.0,44.0,15.0,0.0,10.0,33.0
0.10276701533423806,0.22304785825275475,1.0,2023.0,3.0,17.0,2000.0,46.0,49.0,105.0,0.42725041948903764,1.0,0.028323903104710252,100.0,0.5959411108710584,0.6747437707741467,49.0,17.0,35.0,71.0,9.0,11.0,3.0
0.10370454058629555,0.08935357091869942,1.0,2022.0,12.0,9.0,2839.0,25.0,58.0,156.0,0.11532328035420818,1.0,0.5436554941613175,143.0,0.3190166680257437,0.2783537485833486,56.0,39.0,55.0,14.0,0.0,11.0,13.0
0.10501412630450632,0.22515918832131063,1.0,2011.0,1.0,1.0,20333.0,52.0,89.0,143.0,0.428920897631627,3.0,0.5448037523047363,112.0,0.12897827115004892,0.6529381710072062,56.0,24.0,66.0,7.0,0.0,12.0,3.0
0.10656231992226425,0.2330551016782636,1.0,2023.0,6.0,9.0,674.0,47.0,20.0,106.0,0.3492714249578947,4.0,0.5483902326620343,93.0,0.7564446010279351,0.14503611535608693,62.0,57.0,59.0,3.0,0.0,38.0,3.0
0.10688969601152562,0.01241297221726059,1.0,2012.0,1.0,1.0,8448.0,23.0,160.0,110.0,0.4295933475810946,0.0,0.4851655179549297,206.0,0.7744732894443006,0.15186485361331833,43.0,50.0,55.0,50.0,0.0,15.0,10.0
0.10891743314330701,0.23605189605819724,3.0,2022.0,12.0,2.0,2110.0,58.0,17.0,119.0,0.43065011826434707,2.0,0.5492329289272505,88.0,0.7204890736291794,0.8922903026945119,68.0,17.0,71.0,15.0,0.0,11.0,5.0
0.1091037803845737,0.18860433601142837,1.0,2023.0,4.0,14.0,2528.0,39.0,56.0,91.0,0.4404234796174918,3.0,0.5510936094942596,170.0,0.47087689119238824,0.26069176076628103,50.0,37.0,90.0,0.0,0.0,12.0,5.0
0.11046271108937476,0.24078224257895556,1.0,2004.0,1.0,1.0,12985.0,61.0,49.0,98.0,0.4429153708132778,5.0,0.5525982899888233,84.0,0.8822034776344172,0.9368072747111322,62.0,24.0,67.0,21.0,0.0,13.0,28.0
0.11227442650122889,0.07960061794771658,1.0,2023.0,7.0,7.0,77.0,35.0,8.0,166.0,0.2663785826948777,4.0,0.553144720678537,134.0,0.8596494244799683,0.6389768829375237,81.0,53.0,72.0,51.0,0.0,12.0,5.0
0.1127699562531751,0.24235259603120396,1.0,2022.0,4.0,20.0,266.0,27.0,6.0,40.0,0.2372302272042009,6.0,0.5547516177560333,158.0,0.9056926540789935,0.10468282062206875,54.0,50.0,40.0,61.0,0.0,10.0,6.0
0.11441375491655117,0.2430851066701469,3.0,2017.0,11.0,10.0,21097.0,52.0,384.0,135.0,0.4439188087941409,37.0,0.5564242769104961,116.0,0.10077586019488262,0.5382497957741457,80.0,92.0,80.0,4.0,0.0,10.0,3.0
0.1159733790698078,0.2443342381065042,1.0,2017.0,4.0,28.0,3423.0,21.0,41.0,100.0,0.4394567225717786,1.0,0.558077379135711,117.0,0.16360817249142673,0.4355502618863179,61.0,45.0,69.0,2.0,0.0,9.0,3.0
0.11742963265205233,0.24569188908000358,1.0,2021.0,3.0,11.0,4198.0,44.0,98.0,108.0,0.4458562490789589,17.0,0.560963534342628,114.0,0.33113659314440336,0.796946158287363,77.0,65.0,72.0,2.0,0.0,7.0,5.0
0.11810855939989987,0.24967922775532342,1.0,2011.0,1.0,1.0,14739.0,43.0,88.0,112.0,0.44695464501626436,5.0,0.563346801350419,108.0,0.5100888653214949,0.6337386559426301,61.0,47.0,68.0,0.0,0.0,13.0,3.0
0.11983000946207112,0.25382870211584885,2.0,2012.0,1.0,1.0,26792.0,32.0,69.0,113.0,0.4481509839517242,0.0,0.5646784757195047,144.0,0.8492362861223262,0.5763363009052991,74.0,37.0,53.0,7.0,0.0,21.0,10.0
0.12045990771371833,0.25610759536455396,1.0,2022.0,12.0,2.0,213.0,6.0,7.0,6.0,0.4168880105533511,0.0,0.5660924185026842,130.0,0.2781895111954568,0.15063897034530405,51.0,18.0,44.0,76.0,0.0,11.0,3.0
0.12253719741502066,0.25790289910309055,2.0,2023.0,6.0,22.0,58.0,18.0,2.0,106.0,0.27875470906952016,2.0,0.5675333553370676,116.0,0.04414966915148559,0.0838495542768972,77.0,79.0,62.0,33.0,1.0,15.0,3.0
0.12370688273430164,0.022713691966604617,1.0,2023.0,7.0,7.0,99.0,15.0,21.0,52.0,0.23501650229330737,1.0,0.09132607983111973,121.0,0.7937656221411243,0.06000121280306023,65.0,49.0,78.0,0.0,0.0,17.0,4.0
0.12475471825095798,0.25953121116439815,1.0,1985.0,2.0,17.0,41751.0,25.0,101.0,32.0,0.4495321559349108,0.0,0.5696446563390174,112.0,0.7698778533213009,0.5007755148643801,64.0,54.0,81.0,36.0,0.0,11.0,6.0
0.12531454498978753,0.25993649224799564,1.0,2014.0,12.0,9.0,21164.0,36.0,80.0,65.0,0.45004720971676154,0.0,0.574430883831176,100.0,0.9105514124446816,0.9392974008627568,70.0,47.0,52.0,30.0,0.0,6.0,33.0
0.12716756843616836,0.26212900577044257,1.0,2023.0,2.0,25.0,2988.0,59.0,74.0,102.0,0.45140572493792946,18.0,0.5778336570507379,150.0,0.9762818050887496,0.8649967252058007,55.0,30.0,78.0,24.0,0.0,12.0,8.0
0.12753552646271626,0.26251511970594815,2.0,2023.0,2.0,8.0,893.0,38.0,19.0,23.0,0.21146717027291134,3.0,0.5803819293005936,120.0,0.2700898613916248,0.6169206353681713,84.0,96.0,71.0,18.0,0.0,34.0,17.0
0.1294612820008081,0.2638060101987195,3.0,2023.0,5.0,12.0,1094.0,34.0,40.0,58.0,0.45339149634547327,8.0,0.581674707411505,127.0,0.045653142385890556,0.7879139192995366,82.0,89.0,85.0,4.0,0.0,23.0,6.0
0.1301310977200925,0.01629094545252232,1.0,2020.0,7.0,24.0,7324.0,22.0,25.0,81.0,0.4579393573320449,1.0,0.5842217251320547,90.0,0.24717954570963213,0.19004004456340057,51.0,42.0,61.0,53.0,0.0,9.0,3.0
0.1315715910321676,0.14197174012485655,2.0,2023.0,6.0,22.0,201.0,11.0,19.0,117.0,0.31263562466895434,1.0,0.5872862878001259,128.0,0.39463094582519526,0.8614805293494916,75.0,79.0,63.0,33.0,0.0,15.0,4.0
0.13308891134308565,0.2655265224027546,2.0,2023.0,3.0,10.0,5120.0,48.0,161.0,115.0,0.460591615891477,9.0,0.5888558355765956,143.0,0.4057559756203589,0.3381858895288056,64.0,31.0,87.0,4.0,4.0,8.0,4.0
0.13390657539642706,0.26653442725602594,1.0,2022.0,7.0,15.0,2346.0,27.0,69.0,12.0,0.46668812789740016,8.0,0.5915409197734272,139.0,0.6709015130700342,0.5359786261356922,74.0,68.0,68.0,3.0,0.0,26.0,4.0
0.13506793327061437,0.26767833772245414,2.0,2022.0,12.0,9.0,763.0,26.0,21.0,110.0,0.0717775692343908,9.0,0.5943267300231295,162.0,0.949126889160305,0.5225991319076567,49.0,78.0,64.0,19.0,0.0,11.0,4.0
